age_tuned;ISOBENd13cLOESSsmooth;ISOBENd18oLOESSsmooth
54.175;0.203;-0.140
54.180;0.121;-0.183
54.185;0.027;-0.224
54.190;0.170;-0.194
54.195;0.340;-0.138
54.200;0.257;-0.124
54.205;0.157;-0.115
54.210;0.127;-0.176
54.215;0.060;-0.281
54.220;-0.061;-0.297
54.225;-0.052;-0.343
54.230;0.013;-0.334
54.235;0.116;-0.188
54.240;0.179;-0.092
54.245;0.197;-0.077
54.250;0.249;-0.071
54.255;0.235;-0.063
54.260;0.120;-0.116
54.265;0.030;-0.151
54.270;0.085;-0.105
54.275;0.157;-0.111
54.280;0.112;-0.200
54.285;0.014;-0.279
54.290;-0.135;-0.406
54.295;-0.184;-0.436
54.300;0.115;-0.130
54.305;0.062;-0.153
54.310;0.051;-0.135
54.315;0.167;0.019
54.320;0.063;-0.112
54.325;-0.061;-0.219
54.330;0.008;-0.182
54.335;0.069;-0.179
54.340;0.011;-0.211
54.345;-0.014;-0.216
54.350;-0.017;-0.201
54.355;-0.003;-0.177
54.360;0.047;-0.138
54.365;0.114;-0.091
54.370;0.168;-0.030
54.375;0.179;0.006
54.380;0.174;-0.019
54.385;0.125;-0.068
54.390;0.071;-0.106
54.395;0.018;-0.136
54.400;-0.028;-0.158
54.405;-0.053;-0.191
54.410;-0.042;-0.226
54.415;0.009;-0.227
54.420;0.070;-0.170
54.425;0.098;-0.103
54.430;0.084;-0.088
54.435;0.070;-0.143
54.440;0.076;-0.219
54.445;0.051;-0.280
54.450;-0.036;-0.341
54.455;-0.155;-0.423
54.460;-0.260;-0.506
54.465;-0.307;-0.568
54.470;-0.222;-0.502
54.475;-0.052;-0.324
54.480;0.070;-0.197
54.485;0.117;-0.148
54.490;0.136;-0.122
54.495;0.106;-0.167
54.500;0.091;-0.316
54.505;0.142;-0.482
54.510;0.209;-0.525
54.515;0.232;-0.500
54.520;0.209;-0.522
54.525;0.180;-0.545
54.530;0.187;-0.519
54.535;0.237;-0.400
54.540;0.285;-0.226
54.545;0.293;-0.070
54.550;0.268;-0.036
54.555;0.261;-0.081
54.560;0.297;-0.067
54.565;0.357;0.000
54.570;0.387;0.022
54.575;0.370;0.000
54.580;0.354;-0.019
54.585;0.385;-0.003
54.590;0.439;0.029
54.595;0.493;0.060
54.600;0.505;0.088
54.605;0.481;0.122
54.610;0.469;0.160
54.615;0.482;0.183
54.620;0.498;0.179
54.625;0.514;0.162
54.630;0.512;0.132
54.635;0.490;0.091
54.640;0.467;0.056
54.645;0.464;-0.004
54.650;0.472;-0.089
54.655;0.466;-0.138
54.660;0.438;-0.108
54.665;0.426;-0.027
54.670;0.469;0.052
54.675;0.517;0.091
54.680;0.507;0.088
54.685;0.464;0.046
54.690;0.430;0.011
54.695;0.428;0.020
54.700;0.453;0.057
54.705;0.455;0.074
54.710;0.413;0.054
54.715;0.369;0.032
54.720;0.363;0.044
54.725;0.365;0.078
54.730;0.322;0.053
54.735;0.237;-0.101
54.740;0.203;-0.222
54.745;0.267;-0.181
54.750;0.372;-0.097
54.755;0.420;-0.090
54.760;0.398;-0.152
54.765;0.369;-0.211
54.770;0.378;-0.228
54.775;0.410;-0.208
54.780;0.437;-0.138
54.785;0.432;-0.011
54.790;0.406;0.060
54.795;0.395;0.036
54.800;0.415;0.036
54.805;0.451;0.045
54.810;0.477;0.016
54.815;0.490;0.022
54.820;0.501;0.060
54.825;0.508;0.075
54.830;0.485;0.065
54.835;0.461;0.043
54.840;0.466;0.020
54.845;0.472;-0.010
54.850;0.454;-0.054
54.855;0.472;-0.051
54.860;0.540;0.008
54.865;0.565;0.038
54.870;0.526;0.017
54.875;0.500;0.012
54.880;0.541;0.071
54.885;0.633;0.164
54.890;0.694;0.206
54.895;0.680;0.172
54.900;0.665;0.138
54.905;0.711;0.164
54.910;0.759;0.197
54.915;0.748;0.185
54.920;0.696;0.161
54.925;0.675;0.171
54.930;0.704;0.185
54.935;0.784;0.184
54.940;0.856;0.176
54.945;0.849;0.166
54.950;0.798;0.158
54.955;0.780;0.150
54.960;0.787;0.139
54.965;0.761;0.105
54.970;0.689;0.051
54.975;0.628;0.006
54.980;0.634;0.001
54.985;0.694;0.010
54.990;0.756;0.010
54.995;0.817;0.044
55.000;0.879;0.106
55.005;0.925;0.142
55.010;0.920;0.115
55.015;0.872;0.072
55.020;0.837;0.069
55.025;0.854;0.088
55.030;0.880;0.105
55.035;0.864;0.106
55.040;0.834;0.087
55.045;0.819;0.045
55.050;0.808;0.039
55.055;0.777;0.083
55.060;0.736;0.105
55.065;0.735;0.082
55.070;0.772;0.057
55.075;0.783;0.055
55.080;0.752;0.048
55.085;0.723;0.018
55.090;0.724;0.000
55.095;0.737;0.005
55.100;0.728;0.010
55.105;0.701;0.003
55.110;0.655;-0.030
55.115;0.641;-0.052
55.120;0.671;-0.038
55.125;0.692;-0.019
55.130;0.636;-0.075
55.135;0.553;-0.169
55.140;0.564;-0.157
55.145;0.608;-0.089
55.150;0.568;-0.095
55.155;0.480;-0.151
55.160;0.466;-0.147
55.165;0.550;-0.064
55.170;0.619;-0.013
55.175;0.560;-0.108
55.180;0.547;-0.162
55.185;0.708;-0.040
55.190;0.859;0.074
55.195;0.890;0.087
55.200;0.865;0.055
55.205;0.857;0.011
55.210;0.840;-0.065
55.215;0.783;-0.162
55.220;0.760;-0.198
55.225;0.778;-0.159
55.230;0.793;-0.109
55.235;0.793;-0.083
55.240;0.768;-0.115
55.245;0.660;-0.197
55.250;0.524;-0.257
55.255;0.519;-0.237
55.260;0.567;-0.236
55.265;0.554;-0.311
55.270;0.580;-0.347
55.275;0.681;-0.273
55.280;0.772;-0.172
55.285;0.773;-0.147
55.290;0.735;-0.157
55.295;0.744;-0.118
55.300;0.774;-0.078
55.305;0.798;-0.083
55.310;0.780;-0.111
55.315;0.739;-0.110
55.320;0.735;-0.084
55.325;0.760;-0.079
55.330;0.752;-0.119
55.335;0.693;-0.168
55.340;0.661;-0.169
55.345;0.673;-0.151
55.350;0.617;-0.216
55.355;0.554;-0.300
55.360;0.585;-0.301
55.365;0.652;-0.260
55.370;0.696;-0.217
55.375;0.715;-0.191
55.380;0.741;-0.170
55.385;0.770;-0.143
55.390;0.764;-0.149
55.395;0.727;-0.180
55.400;0.717;-0.159
55.405;0.769;-0.100
55.410;0.836;-0.067
55.415;0.859;-0.065
55.420;0.842;-0.073
55.425;0.827;-0.077
55.430;0.808;-0.086
55.435;0.781;-0.111
55.440;0.771;-0.144
55.445;0.776;-0.180
55.450;0.750;-0.231
55.455;0.756;-0.226
55.460;0.835;-0.152
55.465;0.906;-0.112
55.470;0.923;-0.106
55.475;0.909;-0.077
55.480;0.886;-0.044
55.485;0.871;-0.027
55.490;0.859;-0.029
55.495;0.844;-0.046
55.500;0.819;-0.074
55.505;0.796;-0.093
55.510;0.781;-0.100
55.515;0.757;-0.112
55.520;0.711;-0.146
55.525;0.674;-0.177
55.530;0.698;-0.162
55.535;0.768;-0.114
55.540;0.794;-0.111
55.545;0.708;-0.205
55.550;0.604;-0.302
55.555;0.587;-0.310
55.560;0.612;-0.280
55.565;0.633;-0.264
55.570;0.733;-0.201
55.575;0.914;-0.068
55.580;1.010;0.027
55.585;0.984;0.044
55.590;0.936;0.036
55.595;0.909;0.039
55.600;0.871;0.015
55.605;0.798;-0.054
55.610;0.737;-0.099
55.615;0.695;-0.112
55.620;0.646;-0.133
55.625;0.594;-0.167
55.630;0.541;-0.223
55.635;0.528;-0.254
55.640;0.551;-0.247
55.645;0.554;-0.256
55.650;0.613;-0.181
55.655;0.752;-0.014
55.660;0.836;0.054
55.665;0.836;-0.074
55.670;0.842;-0.235
55.675;0.892;-0.235
55.680;0.906;-0.107
55.685;0.835;-0.029
55.690;0.760;-0.025
55.695;0.688;-0.079
55.700;0.599;-0.140
55.705;0.540;-0.181
55.710;0.499;-0.235
55.715;0.473;-0.278
55.720;0.518;-0.197
55.725;0.607;-0.070
55.730;0.649;-0.031
55.735;0.604;-0.058
55.740;0.537;-0.077
55.745;0.519;-0.060
55.750;0.515;-0.048
55.755;0.492;-0.083
55.760;0.461;-0.069
55.765;0.442;0.024
55.770;0.413;0.053
55.775;0.329;-0.034
55.780;0.198;-0.152
55.785;0.073;-0.242
55.790;-0.024;-0.283
55.795;-0.104;-0.290
55.800;-0.157;-0.258
55.805;-0.223;-0.264
55.810;-0.330;-0.355
55.815;-0.450;-0.483
55.820;-0.554;-0.598
55.825;-0.989;-1.004
55.830;-1.778;-1.741
55.835;-2.409;-2.361
55.840;-2.459;-2.351
55.845;-2.165;-1.911
55.850;-2.007;-1.667
55.855;-2.079;-1.820
55.860;-2.166;-2.108
55.865;-2.277;-2.460
55.870;-2.245;-2.588
55.875;-1.987;-2.385
55.880;-1.638;-2.048
55.885;-1.335;-1.777
55.890;-1.100;-1.606
55.895;-0.864;-1.435
55.900;-0.629;-1.264
55.905;-0.393;-1.093
55.910;-0.158;-0.923
55.915;0.078;-0.752
55.920;0.315;-0.564
55.925;0.553;-0.375
55.930;0.784;-0.239
55.935;0.947;-0.146
55.940;1.011;-0.071
55.945;1.021;-0.039
55.950;1.018;-0.077
55.955;1.090;-0.094
55.960;1.220;-0.018
55.965;1.293;0.097
55.970;1.305;0.127
55.975;1.296;0.068
55.980;1.226;0.052
55.985;1.197;0.124
55.990;1.251;0.206
55.995;1.251;0.240
56.000;1.165;0.240
56.005;1.085;0.257
56.010;1.058;0.287
56.015;1.133;0.329
56.020;1.167;0.362
56.025;1.070;0.379
56.030;0.974;0.396
56.035;1.008;0.419
56.040;1.103;0.402
56.045;1.089;0.287
56.050;1.010;0.142
56.055;0.980;0.043
56.060;0.938;-0.052
56.065;0.945;-0.071
56.070;1.045;0.016
56.075;1.150;0.102
56.080;1.170;0.080
56.085;1.118;0.007
56.090;1.058;-0.006
56.095;0.978;0.013
56.100;0.920;0.055
56.105;0.925;0.098
56.110;0.979;0.099
56.115;1.014;0.055
56.120;0.988;0.017
56.125;0.929;0.023
56.130;0.917;0.095
56.135;0.977;0.198
56.140;1.049;0.283
56.145;1.073;0.300
56.150;1.083;0.232
56.155;1.129;0.152
56.160;1.180;0.146
56.165;1.236;0.189
56.170;1.292;0.218
56.175;1.307;0.267
56.180;1.372;0.387
56.185;1.492;0.504
56.190;1.501;0.458
56.195;1.411;0.321
56.200;1.351;0.255
56.205;1.325;0.237
56.210;1.335;0.246
56.215;1.376;0.275
56.220;1.405;0.299
56.225;1.365;0.268
56.230;1.328;0.215
56.235;1.372;0.217
56.240;1.459;0.294
56.245;1.509;0.362
56.250;1.494;0.353
56.255;1.453;0.307
56.260;1.424;0.291
56.265;1.421;0.326
56.270;1.446;0.376
56.275;1.504;0.408
56.280;1.543;0.417
56.285;1.520;0.408
56.290;1.448;0.361
56.295;1.415;0.277
56.300;1.456;0.214
56.305;1.500;0.243
56.310;1.522;0.277
56.315;1.530;0.247
56.320;1.498;0.247
56.325;1.348;0.211
56.330;1.119;0.071
56.335;0.966;-0.075
56.340;1.046;-0.132
56.345;1.284;-0.038
56.350;1.480;0.126
56.355;1.598;0.241
56.360;1.612;0.244
56.365;1.562;0.187
56.370;1.506;0.130
56.375;1.497;0.139
56.380;1.515;0.190
56.385;1.515;0.206
56.390;1.481;0.157
56.395;1.445;0.093
56.400;1.433;0.050
56.405;1.471;0.068
56.410;1.500;0.107
56.415;1.480;0.122
56.420;1.462;0.137
56.425;1.448;0.152
56.430;1.427;0.163
56.435;1.430;0.189
56.440;1.405;0.169
56.445;1.324;0.092
56.450;1.257;0.053
56.455;1.258;0.100
56.460;1.303;0.184
56.465;1.345;0.257
56.470;1.335;0.267
56.475;1.282;0.194
56.480;1.250;0.104
56.485;1.279;0.080
56.490;1.395;0.122
56.495;1.527;0.167
56.500;1.572;0.202
56.505;1.559;0.199
56.510;1.569;0.167
56.515;1.583;0.150
56.520;1.607;0.156
56.525;1.648;0.168
56.530;1.685;0.194
56.535;1.695;0.240
56.540;1.689;0.251
56.545;1.685;0.210
56.550;1.678;0.178
56.555;1.661;0.175
56.560;1.652;0.188
56.565;1.674;0.231
56.570;1.679;0.235
56.575;1.656;0.176
56.580;1.689;0.137
56.585;1.749;0.171
56.590;1.765;0.245
56.595;1.758;0.310
56.600;1.748;0.316
56.605;1.775;0.294
56.610;1.821;0.287
56.615;1.820;0.268
56.620;1.797;0.252
56.625;1.802;0.249
56.630;1.810;0.222
56.635;1.807;0.206
56.640;1.802;0.223
56.645;1.804;0.220
56.650;1.803;0.215
56.655;1.800;0.241
56.660;1.820;0.260
56.665;1.885;0.237
56.670;1.904;0.220
56.675;1.852;0.255
56.680;1.853;0.301
56.685;1.892;0.301
56.690;1.901;0.279
56.695;1.919;0.309
56.700;1.924;0.345
56.705;1.880;0.312
56.710;1.811;0.243
56.715;1.780;0.201
56.720;1.780;0.201
56.725;1.729;0.200
56.730;1.656;0.205
56.735;1.628;0.239
56.740;1.621;0.287
56.745;1.585;0.263
56.750;1.541;0.179
56.755;1.573;0.166
56.760;1.647;0.191
56.765;1.692;0.157
56.770;1.735;0.102
56.775;1.775;0.079
56.780;1.796;0.091
56.785;1.803;0.097
56.790;1.799;0.057
56.795;1.783;0.051
56.800;1.739;0.118
56.805;1.652;0.154
56.810;1.629;0.098
56.815;1.701;0.007
56.820;1.736;-0.042
56.825;1.685;0.032
56.830;1.598;0.140
56.835;1.493;0.103
56.840;1.417;-0.009
56.845;1.393;-0.029
56.850;1.404;0.009
56.855;1.432;0.070
56.860;1.510;0.135
56.865;1.635;0.185
56.870;1.731;0.188
56.875;1.710;0.154
56.880;1.638;0.140
56.885;1.671;0.189
56.890;1.763;0.256
56.895;1.779;0.264
56.900;1.741;0.208
56.905;1.724;0.183
56.910;1.760;0.242
56.915;1.802;0.314
56.920;1.806;0.325
56.925;1.739;0.260
56.930;1.676;0.200
56.935;1.738;0.218
56.940;1.766;0.231
56.945;1.653;0.161
56.950;1.596;0.088
56.955;1.638;0.081
56.960;1.675;0.121
56.965;1.681;0.160
56.970;1.736;0.184
56.975;1.874;0.209
56.980;1.995;0.231
56.985;1.998;0.245
56.990;1.969;0.273
56.995;2.018;0.314
57.000;2.081;0.321
57.005;2.098;0.311
57.010;2.076;0.320
57.015;2.053;0.338
57.020;2.024;0.317
57.025;1.981;0.279
57.030;1.957;0.315
57.035;1.959;0.395
57.040;1.972;0.440
57.045;1.991;0.475
57.050;2.012;0.524
57.055;2.030;0.531
57.060;2.032;0.475
57.065;2.003;0.427
57.070;2.089;0.427
57.075;2.267;0.462
57.080;2.259;0.520
57.085;2.097;0.552
57.090;1.997;0.535
57.095;1.964;0.496
57.100;1.948;0.453
57.105;1.911;0.394
57.110;1.876;0.303
57.115;1.866;0.162
57.120;1.886;0.169
57.125;1.881;0.362
57.130;1.785;0.482
57.135;1.695;0.407
57.140;1.712;0.285
57.145;1.780;0.262
57.150;1.855;0.289
57.155;1.934;0.273
57.160;2.017;0.301
57.165;2.072;0.322
57.170;2.082;0.274
57.175;2.068;0.230
57.180;2.051;0.260
57.185;2.020;0.288
57.190;1.968;0.236
57.195;1.915;0.177
57.200;1.913;0.236
57.205;1.934;0.372
57.210;1.887;0.402
57.215;1.744;0.260
57.220;1.611;0.106
57.225;1.589;0.101
57.230;1.616;0.159
57.235;1.597;0.132
57.240;1.590;0.088
57.245;1.650;0.097
57.250;1.700;0.134
57.255;1.676;0.147
57.260;1.651;0.160
57.265;1.736;0.213
57.270;1.905;0.293
57.275;2.030;0.348
57.280;2.023;0.317
57.285;1.947;0.230
57.290;1.893;0.166
57.295;1.895;0.149
57.300;1.910;0.138
57.305;1.917;0.125
57.310;1.895;0.097
57.315;1.873;0.095
57.320;1.864;0.132
57.325;1.820;0.158
57.330;1.747;0.137
57.335;1.702;0.110
57.340;1.720;0.142
57.345;1.745;0.162
57.350;1.759;0.138
57.355;1.848;0.188
57.360;1.961;0.267
57.365;2.010;0.280
57.370;2.025;0.271
57.375;2.035;0.282
57.380;2.092;0.292
57.385;2.188;0.275
57.390;2.264;0.274
57.395;2.274;0.311
57.400;2.235;0.349
57.405;2.187;0.345
57.410;2.125;0.311
57.415;2.063;0.308
57.420;2.070;0.362
57.425;2.115;0.418
57.430;2.128;0.417
57.435;2.121;0.377
57.440;2.109;0.319
57.445;2.128;0.319
57.450;2.176;0.375
57.455;2.207;0.383
57.460;2.155;0.355
57.465;2.071;0.362
57.470;2.090;0.388
57.475;2.147;0.380
57.480;2.128;0.335
57.485;2.093;0.310
57.490;2.072;0.292
57.495;2.050;0.249
57.500;2.017;0.211
57.505;1.965;0.209
57.510;1.969;0.219
57.515;2.026;0.201
57.520;2.013;0.158
57.525;2.006;0.170
57.530;2.102;0.251
57.535;2.207;0.308
57.540;2.200;0.271
57.545;2.123;0.206
57.550;2.121;0.217
57.555;2.199;0.291
57.560;2.250;0.327
57.565;2.258;0.297
57.570;2.203;0.177
57.575;2.157;0.164
57.580;2.180;0.317
57.585;2.243;0.399
57.590;2.239;0.333
57.595;2.151;0.228
57.600;2.077;0.129
57.605;2.032;0.109
57.610;1.963;0.150
57.615;1.874;0.161
57.620;1.856;0.170
57.625;1.937;0.227
57.630;2.027;0.276
57.635;2.037;0.258
57.640;1.997;0.211
57.645;1.993;0.207
57.650;2.018;0.236
57.655;2.041;0.252
57.660;2.055;0.238
57.665;2.084;0.234
57.670;2.133;0.228
57.675;2.169;0.193
57.680;2.156;0.139
57.685;2.132;0.139
57.690;2.136;0.208
57.695;2.135;0.273
57.700;2.097;0.262
57.705;2.037;0.178
57.710;1.998;0.107
57.715;1.990;0.105
57.720;1.937;0.069
57.725;1.863;-0.017
57.730;1.921;0.031
57.735;2.064;0.188
57.740;2.150;0.286
57.745;2.185;0.296
57.750;2.198;0.281
57.755;2.211;0.305
57.760;2.224;0.337
57.765;2.236;0.364
57.770;2.249;0.391
57.775;2.261;0.418
57.780;2.272;0.461
57.785;2.283;0.505
57.790;2.297;0.500
57.795;2.316;0.452
57.800;2.336;0.412
57.805;2.351;0.405
57.810;2.331;0.409
57.815;2.286;0.397
57.820;2.267;0.381
57.825;2.326;0.375
57.830;2.343;0.377
57.835;2.253;0.378
57.840;2.193;0.376
57.845;2.226;0.386
57.850;2.286;0.405
57.855;2.310;0.403
57.860;2.283;0.375
57.865;2.260;0.335
57.870;2.285;0.284
57.875;2.326;0.278
57.880;2.337;0.337
57.885;2.340;0.412
57.890;2.358;0.453
57.895;2.360;0.440
57.900;2.322;0.401
57.905;2.276;0.362
57.910;2.268;0.374
57.915;2.297;0.429
57.920;2.326;0.457
57.925;2.308;0.413
57.930;2.257;0.356
57.935;2.227;0.377
57.940;2.246;0.455
57.945;2.288;0.508
57.950;2.325;0.526
57.955;2.327;0.503
57.960;2.291;0.441
57.965;2.260;0.387
57.970;2.274;0.397
57.975;2.311;0.450
57.980;2.321;0.475
57.985;2.302;0.452
57.990;2.260;0.351
57.995;2.207;0.199
58.000;2.151;0.057
58.005;2.133;0.028
58.010;2.175;0.131
58.015;2.252;0.301
58.020;2.339;0.473
58.025;2.358;0.446
58.030;2.285;0.214
58.035;2.181;0.005
58.040;2.179;0.050
58.045;2.281;0.255
58.050;2.350;0.364
58.055;2.357;0.309
58.060;2.374;0.262
58.065;2.414;0.324
58.070;2.448;0.420
58.075;2.437;0.441
58.080;2.380;0.437
58.085;2.274;0.460
58.090;2.093;0.440
58.095;1.887;0.340
58.100;1.771;0.259
58.105;1.756;0.232
58.110;1.773;0.241
58.115;1.819;0.301
58.120;1.896;0.396
58.125;1.973;0.501
58.130;2.001;0.620
58.135;1.942;0.760
58.140;1.823;0.872
58.145;1.686;0.877
58.150;1.575;0.696
58.155;1.565;0.466
58.160;1.663;0.394
58.165;1.808;0.508
58.170;1.814;0.722
58.175;1.688;0.861
58.180;1.660;0.814
58.185;1.791;0.648
58.190;1.950;0.563
58.195;2.076;0.653
58.200;2.086;0.779
58.205;1.990;0.792
58.210;1.866;0.766
58.215;1.792;0.776
58.220;1.833;0.792
58.225;1.920;0.766
58.230;1.938;0.742
58.235;1.900;0.728
58.240;1.882;0.723
58.245;1.860;0.759
58.250;1.858;0.670
58.255;1.889;0.429
58.260;1.913;0.280
58.265;1.960;0.323
58.270;2.047;0.424
58.275;2.117;0.471
58.280;2.122;0.513
58.285;2.085;0.612
58.290;2.053;0.677
58.295;2.038;0.694
58.300;2.024;0.711
58.305;2.015;0.728
58.310;2.019;0.748
58.315;2.028;0.769
58.320;2.022;0.784
58.325;1.994;0.802
58.330;1.953;0.824
58.335;1.902;0.835
58.340;1.849;0.818
58.345;1.800;0.788
58.350;1.774;0.792
58.355;1.792;0.862
58.360;1.866;0.880
58.365;1.964;0.801
58.370;2.050;0.770
58.375;2.034;0.803
58.380;1.946;0.808
58.385;1.921;0.763
58.390;1.955;0.699
58.395;1.975;0.656
58.400;2.019;0.626
58.405;2.123;0.603
58.410;2.201;0.616
58.415;2.204;0.654
58.420;2.223;0.652
58.425;2.257;0.605
58.430;2.247;0.567
58.435;2.198;0.558
58.440;2.126;0.636
58.445;2.077;0.711
58.450;2.094;0.582
58.455;2.119;0.425
58.460;2.083;0.458
58.465;2.013;0.545
58.470;1.938;0.550
58.475;1.881;0.491
58.480;1.842;0.454
58.485;1.814;0.403
58.490;1.874;0.279
58.495;2.004;0.138
58.500;2.052;0.115
58.505;2.115;0.381
58.510;2.273;0.780
58.515;2.347;0.954
58.520;2.349;0.895
58.525;2.387;0.843
58.530;2.431;0.807
58.535;2.448;0.797
58.540;2.343;0.762
58.545;2.158;0.682
58.550;2.069;0.611
58.555;2.096;0.611
58.560;2.141;0.677
58.565;2.197;0.767
58.570;2.243;0.820
58.575;2.245;0.811
58.580;2.180;0.752
58.585;2.116;0.696
58.590;2.117;0.674
58.595;2.155;0.671
58.600;2.199;0.669
58.605;2.216;0.658
58.610;2.203;0.643
58.615;2.174;0.625
58.620;2.143;0.606
58.625;2.111;0.588
58.630;2.080;0.569
58.635;2.049;0.550
58.640;2.017;0.532
58.645;1.986;0.513
58.650;1.948;0.496
58.655;1.907;0.483
58.660;1.881;0.481
58.665;1.884;0.493
58.670;1.929;0.503
58.675;1.995;0.502
58.680;2.052;0.510
58.685;2.088;0.535
58.690;2.114;0.570
58.695;2.141;0.604
58.700;2.171;0.637
58.705;2.176;0.661
58.710;2.123;0.660
58.715;2.037;0.625
58.720;1.979;0.573
58.725;1.964;0.521
58.730;2.008;0.490
58.735;2.051;0.531
58.740;2.043;0.619
58.745;2.015;0.653
58.750;1.960;0.647
58.755;1.897;0.662
58.760;1.894;0.667
58.765;1.924;0.600
58.770;1.933;0.506
58.775;1.952;0.515
58.780;1.996;0.625
58.785;2.034;0.700
58.790;2.026;0.670
58.795;1.977;0.635
58.800;1.943;0.681
58.805;1.959;0.715
58.810;2.005;0.715
58.815;2.037;0.720
58.820;2.052;0.730
58.825;2.014;0.731
58.830;1.937;0.708
58.835;1.898;0.661
58.840;1.887;0.631
58.845;1.857;0.640
58.850;1.830;0.660
58.855;1.823;0.663
58.860;1.856;0.657
58.865;1.931;0.686
58.870;2.050;0.778
58.875;2.146;0.896
58.880;2.154;0.942
58.885;2.071;0.856
58.890;2.005;0.733
58.895;2.025;0.691
58.900;2.072;0.708
58.905;2.105;0.743
58.910;2.116;0.756
58.915;2.094;0.722
58.920;2.028;0.618
58.925;1.996;0.558
58.930;2.038;0.599
58.935;2.081;0.630
58.940;2.075;0.576
58.945;2.044;0.502
58.950;2.032;0.508
58.955;2.061;0.542
58.960;2.082;0.553
58.965;2.029;0.635
58.970;1.972;0.735
58.975;1.996;0.764
58.980;2.062;0.765
58.985;2.131;0.781
58.990;2.186;0.784
58.995;2.231;0.759
59.000;2.256;0.770
59.005;2.247;0.799
59.010;2.209;0.796
59.015;2.158;0.773
59.020;2.135;0.796
59.025;2.133;0.850
59.030;2.103;0.824
59.035;2.076;0.770
59.040;2.095;0.788
59.045;2.131;0.837
59.050;2.155;0.879
59.055;2.125;0.849
59.060;2.062;0.773
59.065;2.030;0.750
59.070;2.034;0.742
59.075;2.026;0.738
59.080;1.995;0.877
59.085;2.030;0.996
59.090;2.119;0.939
59.095;2.099;0.857
59.100;2.019;0.840
59.105;2.012;0.855
59.110;2.043;0.864
59.115;2.074;0.828
59.120;2.081;0.788
59.125;2.067;0.796
59.130;2.030;0.831
59.135;2.003;0.876
59.140;1.989;0.906
59.145;1.945;0.893
59.150;1.918;0.836
59.155;1.949;0.777
59.160;1.986;0.755
59.165;1.972;0.775
59.170;1.919;0.804
59.175;1.877;0.823
59.180;1.899;0.812
59.185;1.998;0.816
59.190;2.108;0.854
59.195;2.158;0.863
59.200;2.106;0.818
59.205;1.998;0.756
59.210;1.900;0.710
59.215;1.884;0.759
59.220;1.920;0.843
59.225;1.914;0.790
59.230;1.867;0.679
59.235;1.840;0.664
59.240;1.829;0.689
59.245;1.832;0.696
59.250;1.814;0.548
59.255;1.786;0.309
59.260;1.816;0.220
59.265;1.877;0.337
59.270;1.894;0.477
59.275;1.861;0.524
59.280;1.841;0.445
59.285;1.884;0.411
59.290;1.964;0.615
59.295;2.035;0.853
59.300;2.071;0.867
59.305;2.078;0.772
59.310;2.060;0.684
59.315;2.022;0.674
59.320;1.972;0.715
59.325;1.925;0.774
59.330;1.877;0.800
59.335;1.825;0.795
59.340;1.781;0.802
59.345;1.760;0.835
59.350;1.762;0.865
59.355;1.777;0.869
59.360;1.789;0.869
59.365;1.791;0.887
59.370;1.782;0.902
59.375;1.763;0.889
59.380;1.728;0.869
59.385;1.689;0.859
59.390;1.670;0.835
59.395;1.642;0.799
59.400;1.583;0.771
59.405;1.531;0.754
59.410;1.520;0.759
59.415;1.539;0.781
59.420;1.558;0.803
59.425;1.591;0.823
59.430;1.647;0.838
59.435;1.687;0.828
59.440;1.671;0.775
59.445;1.637;0.787
59.450;1.622;0.869
59.455;1.590;0.848
59.460;1.553;0.779
59.465;1.544;0.792
59.470;1.555;0.825
59.475;1.624;0.865
59.480;1.725;0.908
59.485;1.759;0.908
59.490;1.724;0.845
59.495;1.693;0.758
59.500;1.677;0.685
59.505;1.686;0.665
59.510;1.699;0.720
59.515;1.691;0.807
59.520;1.665;0.867
59.525;1.622;0.848
59.530;1.571;0.777
59.535;1.530;0.710
59.540;1.523;0.734
59.545;1.544;0.813
59.550;1.558;0.820
59.555;1.570;0.763
59.560;1.582;0.727
59.565;1.562;0.699
59.570;1.475;0.669
59.575;1.399;0.657
59.580;1.394;0.666
59.585;1.394;0.659
59.590;1.349;0.618
59.595;1.281;0.568
59.600;1.242;0.534
59.605;1.245;0.505
59.610;1.251;0.474
59.615;1.230;0.473
59.620;1.245;0.522
59.625;1.328;0.601
59.630;1.404;0.680
59.635;1.397;0.727
59.640;1.367;0.709
59.645;1.386;0.650
59.650;1.389;0.602
59.655;1.421;0.647
59.660;1.507;0.746
59.665;1.554;0.779
59.670;1.569;0.770
59.675;1.585;0.791
59.680;1.544;0.788
59.685;1.471;0.734
59.690;1.429;0.669
59.695;1.421;0.639
59.700;1.450;0.690
59.705;1.414;0.719
59.710;1.289;0.636
59.715;1.189;0.509
59.720;1.209;0.512
59.725;1.316;0.651
59.730;1.434;0.740
59.735;1.398;0.714
59.740;1.233;0.659
59.745;1.150;0.610
59.750;1.251;0.626
59.755;1.438;0.705
59.760;1.621;0.795
